,diff,pcr,optionSignal,vWap,price,vWapSignal,time,call,put,date
46,"{'value': '-6669600', 'colorCode': 2}","{'value': '0.58', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45653.00', 'colorCode': 0}","{'value': '45535', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1325,15904305,9234705,28/07/2023
47,"{'value': '-6815475', 'colorCode': 2}","{'value': '0.57', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45651.00', 'colorCode': 0}","{'value': '45559', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1330,15852180,9036705,28/07/2023
48,"{'value': '-7415295', 'colorCode': 2}","{'value': '0.53', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45649.00', 'colorCode': 0}","{'value': '45565', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1335,15933570,8518275,28/07/2023
49,"{'value': '-6724680', 'colorCode': 2}","{'value': '0.58', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45647.00', 'colorCode': 0}","{'value': '45554', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1340,15981495,9256815,28/07/2023
50,"{'value': '-7348755', 'colorCode': 2}","{'value': '0.54', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45641.00', 'colorCode': 0}","{'value': '45495', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1345,16142310,8793555,28/07/2023
51,"{'value': '-8611995', 'colorCode': 2}","{'value': '0.49', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45639.00', 'colorCode': 0}","{'value': '45498', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1350,16798815,8186820,28/07/2023
52,"{'value': '-8974695', 'colorCode': 2}","{'value': '0.48', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45637.00', 'colorCode': 0}","{'value': '45521', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1355,17226960,8252265,28/07/2023
53,"{'value': '-9193650', 'colorCode': 2}","{'value': '0.47', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45637.00', 'colorCode': 0}","{'value': '45535', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1400,17365350,8171700,28/07/2023
54,"{'value': '-9005265', 'colorCode': 2}","{'value': '0.48', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45635.00', 'colorCode': 0}","{'value': '45526', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1405,17221035,8215770,28/07/2023
55,"{'value': '-9036405', 'colorCode': 2}","{'value': '0.48', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45635.00', 'colorCode': 0}","{'value': '45575', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1410,17297385,8260980,28/07/2023
56,"{'value': '-8846535', 'colorCode': 2}","{'value': '0.48', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45634.00', 'colorCode': 0}","{'value': '45557', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1415,16917180,8070645,28/07/2023
57,"{'value': '-8768190', 'colorCode': 2}","{'value': '0.48', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45633.00', 'colorCode': 0}","{'value': '45575', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1420,16963350,8195160,28/07/2023
58,"{'value': '-8457660', 'colorCode': 2}","{'value': '0.50', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45632.00', 'colorCode': 0}","{'value': '45605', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1425,16992570,8534910,28/07/2023
59,"{'value': '-7696545', 'colorCode': 2}","{'value': '0.54', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45632.00', 'colorCode': 0}","{'value': '45610', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1430,16850595,9154050,28/07/2023
60,"{'value': '-6281955', 'colorCode': 2}","{'value': '0.62', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45630.00', 'colorCode': 0}","{'value': '45552', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1435,16659225,10377270,28/07/2023
61,"{'value': '-7536810', 'colorCode': 2}","{'value': '0.55', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45627.00', 'colorCode': 0}","{'value': '45539', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1440,16759800,9222990,28/07/2023
62,"{'value': '-7903200', 'colorCode': 2}","{'value': '0.52', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45626.00', 'colorCode': 0}","{'value': '45584', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1445,16638315,8735115,28/07/2023
63,"{'value': '-7896480', 'colorCode': 2}","{'value': '0.53', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45626.00', 'colorCode': 0}","{'value': '45635', 'colorCode': 0}","{'value': 'BUY', 'colorCode': 1}",1450,16850970,8954490,28/07/2023
64,"{'value': '-7553805', 'colorCode': 2}","{'value': '0.54', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45626.00', 'colorCode': 0}","{'value': '45620', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1455,16253040,8699235,28/07/2023
65,"{'value': '-6964560', 'colorCode': 2}","{'value': '0.55', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45626.00', 'colorCode': 0}","{'value': '45653', 'colorCode': 0}","{'value': 'BUY', 'colorCode': 1}",1500,15412920,8448360,28/07/2023
66,"{'value': '-6791370', 'colorCode': 2}","{'value': '0.55', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45628.00', 'colorCode': 0}","{'value': '45680', 'colorCode': 0}","{'value': 'BUY', 'colorCode': 1}",1505,14950380,8159010,28/07/2023
67,"{'value': '-5867085', 'colorCode': 2}","{'value': '0.57', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45631.00', 'colorCode': 0}","{'value': '45724', 'colorCode': 0}","{'value': 'BUY', 'colorCode': 1}",1510,13575780,7708695,28/07/2023
